"client_rk","visit_dttm","registration_flag","application_flag","finish_flag"
295,2023-01-23 02:40:12.791,0,0,0
1040,2023-01-11 23:52:52.567,0,0,0
1738,2022-12-09 10:31:33.795,0,0,0
1610,2022-12-30 15:07:06.680,0,0,0
742,2022-10-25 22:33:49.572,1,0,0
4013,2023-01-17 08:44:20.809,0,0,0
391,2023-01-04 09:00:03.944,0,0,0
678,2022-11-28 21:27:38.969,0,0,0
3539,2023-01-09 08:16:55.940,1,0,0
3618,2022-12-21 03:08:25.496,0,0,0
2814,2022-09-28 12:21:49.711,0,0,0
359,2022-09-12 06:42:46.153,1,0,0
2244,2022-12-19 19:54:05.268,0,0,0
3682,2022-11-16 23:32:34.451,0,0,0
3443,2022-11-17 01:32:47.281,0,0,0
3411,2022-12-05 19:24:35.181,0,0,0
1674,2022-11-28 17:29:25.913,1,0,0
3128,2022-10-25 19:21:13.117,0,0,0
156,2022-12-31 08:10:58.294,0,0,0
2310,2022-10-18 17:52:42.882,0,0,0
1651,2022-09-09 21:22:03.758,0,0,0
3888,2022-10-11 20:00:54.910,0,0,0
868,2022-10-21 11:52:10.488,0,0,0
3835,2022-12-07 18:11:41.493,1,0,0
2326,2022-10-17 00:35:34.480,0,0,0
1053,2022-12-29 21:34:52.264,0,0,0
767,2022-11-27 23:03:47.249,0,0,0
2422,2022-10-06 05:43:43.012,0,0,0
3052,2022-11-05 15:53:09.710,0,0,0
2097,2023-01-09 16:32:57.798,0,0,0
639,2022-11-05 23:17:46.740,1,0,0
1245,2023-01-10 17:42:01.246,0,0,0
494,2022-12-08 23:27:26.153,0,0,0
185,2022-12-27 04:24:48.846,0,0,0
1832,2022-12-27 21:28:55.554,0,0,0
2177,2022-12-28 15:15:26.851,0,0,0
2049,2022-12-27 18:45:27.291,0,0,0
1747,2022-11-26 06:53:47.120,1,0,0
1442,2022-09-20 21:11:06.360,1,0,0
1458,2022-09-14 17:09:14.539,0,0,0
964,2023-01-30 09:21:02.770,0,0,0
1944,2022-11-26 17:06:43.007,0,0,0
2454,2023-01-08 19:42:23.977,1,0,0
4016,2022-12-25 20:57:00.865,0,0,0
3627,2022-10-31 04:50:21.147,1,0,0
884,2022-09-12 04:22:44.899,0,0,0
1378,2022-10-16 07:06:44.889,0,0,0
3173,2022-11-13 19:26:47.960,0,0,0
687,2022-12-19 17:20:30.846,0,0,0
3840,2022-10-08 06:13:28.826,0,0,0
3301,2023-01-24 08:14:41.525,0,0,0
2129,2022-12-22 15:36:18.795,0,0,0
3482,2022-12-12 14:35:50.674,0,0,0
3739,2023-01-09 08:57:59.654,0,0,0
2583,2022-11-06 01:04:17.535,0,0,0
1012,2022-12-08 01:17:53.539,0,0,0
2940,2023-01-29 19:23:01.420,0,0,0
623,2022-12-28 06:23:16.730,0,0,0
462,2022-11-09 18:30:45.983,0,0,0
2550,2022-12-27 06:58:51.002,1,0,0
4048,2023-01-21 01:24:41.554,0,0,0
2631,2022-12-20 08:00:00.507,1,1,0
2225,2022-12-30 08:09:30.003,0,0,0
2759,2022-09-26 06:20:04.206,0,0,0
2727,2022-10-10 21:24:53.071,1,0,0
1101,2022-11-14 13:08:45.782,0,0,0
1992,2022-12-06 11:48:45.152,0,0,0
3578,2023-01-31 09:16:37.430,1,0,0
2743,2022-11-07 12:29:20.999,0,0,0
3434,2023-01-20 06:56:27.478,0,0,0
382,2022-09-04 18:47:38.461,0,0,0
1346,2023-01-15 18:39:55.046,0,0,0
3109,2022-10-27 14:38:30.073,0,0,0
1165,2022-09-09 02:26:02.718,0,0,0
2956,2022-10-04 21:04:01.772,0,0,0
3803,2022-12-10 03:31:02.480,1,1,0
1800,2022-12-10 09:14:34.452,0,0,0
3370,2023-01-22 05:14:40.368,1,0,0
3205,2022-09-13 22:00:53.770,0,0,0
169,2022-10-03 17:11:41.108,1,0,0
3723,2022-10-22 02:13:12.613,0,0,0
2679,2022-09-12 13:45:38.171,0,0,0
3872,2022-09-09 08:45:03.094,0,0,0
3904,2022-12-31 15:40:15.608,1,0,0
1960,2023-01-18 22:11:13.722,0,0,0
1816,2022-09-11 17:36:30.983,1,0,0
3643,2022-10-11 03:12:01.553,0,0,0
1779,2022-11-23 18:51:05.063,0,0,0
2113,2022-09-30 16:46:59.129,1,0,0
2024,2022-12-23 16:03:35.697,0,0,0
804,2022-10-06 03:26:34.909,0,0,0
1362,2023-01-26 07:48:47.753,0,0,0
3237,2022-10-12 18:46:50.997,0,0,0
3707,2022-12-19 08:15:26.727,0,0,0
270,2022-09-28 14:13:08.436,0,0,0
3984,2022-12-24 16:51:18.433,0,0,0
3920,2022-10-27 13:24:51.905,0,0,0
607,2022-12-18 21:12:24.340,0,0,0
2876,2023-02-01 05:38:06.875,1,0,0
820,2023-01-07 19:11:43.323,0,0,0
3338,2022-12-15 18:28:16.796,0,0,0
2844,2022-09-20 11:32:57.842,0,0,0
1506,2022-10-21 02:57:34.181,0,0,0
105,2022-10-02 01:00:44.206,0,0,0
3771,2022-09-24 08:30:14.476,0,0,0
788,2022-10-13 02:49:04.389,0,0,0
3125,2022-10-21 12:43:13.600,0,0,0
1037,2022-10-01 08:29:32.480,0,0,0
1555,2022-11-25 23:21:45.801,0,0,0
1261,2022-10-08 11:33:20.214,0,0,0
334,2022-10-07 01:06:48.612,0,0,0
980,2022-11-17 02:42:00.859,0,0,0
3562,2023-01-24 08:58:16.654,1,1,0
350,2022-11-13 04:11:33.234,0,0,0
559,2023-01-19 09:49:49.067,1,0,0
1571,2022-09-23 02:54:21.863,0,0,0
1298,2023-01-22 20:22:43.947,0,0,0
3269,2022-12-29 11:37:00.955,0,0,0
575,2023-01-06 03:02:58.357,0,0,0
3004,2022-10-24 04:00:51.916,0,0,0
4000,2022-10-08 20:46:09.824,0,0,0
1522,2022-09-25 20:50:51.243,0,0,0
2438,2022-11-09 11:40:57.196,0,0,0
2534,2023-01-24 11:02:09.835,0,0,0
948,2022-09-11 10:48:48.419,0,0,0
2615,2022-12-08 06:42:34.758,0,0,0
3611,2022-12-07 23:42:38.624,0,0,0
1699,2022-10-05 15:45:59.091,1,1,1
1277,2023-01-12 04:49:11.059,0,0,0
430,2022-09-13 11:29:28.625,0,0,0
286,2022-10-09 19:37:01.630,0,0,0
3386,2022-09-13 02:05:41.486,1,0,0
2518,2022-12-03 22:52:16.188,0,0,0
1848,2022-09-01 03:32:43.977,0,0,0
1731,2022-10-04 09:44:30.117,0,0,0
4064,2022-09-08 18:51:58.924,0,0,0
2289,2023-01-01 12:14:51.022,1,0,0
1426,2022-09-12 20:58:33.645,0,0,0
1976,2023-01-16 13:08:22.896,0,0,0
201,2022-11-28 11:14:39.804,0,0,0
3450,2023-01-08 06:43:11.894,1,0,0
3466,2022-09-03 01:07:48.876,0,0,0
996,2022-11-13 22:40:02.378,1,0,0
2193,2022-09-10 20:21:48.356,0,0,0
1912,2022-10-28 14:29:03.656,0,0,0
73,2022-10-28 03:05:45.702,1,0,0
510,2022-12-18 15:55:06.741,0,0,0
2775,2022-12-28 11:00:04.841,0,0,0
3141,2022-11-01 17:14:51.066,0,0,0
1928,2022-12-04 17:52:57.525,0,0,0
671,2023-01-01 18:45:44.063,0,0,0
249,2022-10-29 07:39:09.311,1,0,0
1133,2022-12-10 04:09:13.285,0,0,0
3189,2022-10-31 19:36:07.408,0,0,0
3221,2023-01-10 19:05:11.457,0,0,0
3755,2022-11-01 02:57:41.442,0,0,0
852,2022-11-04 10:01:35.065,0,0,0
836,2022-11-20 17:37:15.563,0,0,0
3077,2022-09-23 02:07:53.923,0,0,0
153,2022-10-02 17:52:15.398,1,1,1
302,2022-11-12 18:39:55.442,0,0,0
1587,2023-01-11 22:58:08.806,1,1,0
446,2022-12-14 13:49:37.146,1,0,0
1229,2022-11-16 09:16:06.766,0,0,0
2145,2023-01-09 21:51:02.566,1,0,0
1394,2023-01-12 14:47:54.278,0,0,0
2663,2022-12-04 23:50:58.702,0,0,0
9,2022-10-25 22:54:13.610,1,0,0
3675,2022-12-18 16:34:52.089,0,0,0
1181,2023-01-19 22:56:00.315,0,0,0
2374,2022-09-08 04:15:00.114,0,0,0
4080,2023-01-29 17:43:23.662,0,0,0
3418,2022-09-20 17:53:47.520,0,0,0
2209,2022-09-13 08:01:55.071,1,1,1
3317,2023-01-21 04:54:31.814,1,1,1
2241,2023-01-11 22:34:18.612,0,0,0
2081,2022-12-23 18:10:11.118,0,0,0
2860,2023-02-01 07:57:41.040,0,0,0
2257,2022-09-10 10:58:41.143,0,0,0
655,2022-09-20 12:48:13.973,1,1,1
1667,2023-01-06 04:42:49.107,1,1,1
121,2022-09-30 08:50:27.553,0,0,0
2502,2022-10-26 11:55:37.214,0,0,0
478,2022-09-18 09:02:15.622,1,0,0
2892,2023-01-03 04:53:35.414,1,0,0
1619,2022-09-29 13:15:08.377,0,0,0
3819,2023-01-23 00:11:26.806,0,0,0
1149,2022-11-13 05:25:38.918,0,0,0
3020,2022-12-16 06:28:27.276,0,0,0
3659,2022-11-18 05:53:29.370,0,0,0
3856,2023-01-24 03:06:17.430,1,0,0
3546,2022-11-06 09:02:19.738,1,1,1
398,2022-11-30 20:21:41.088,1,0,0
2040,2023-01-03 17:25:32.994,0,0,0
233,2022-09-21 15:34:52.407,0,0,0
2273,2022-12-05 08:55:18.675,0,0,0
2908,2023-01-16 08:04:21.526,1,0,0
2828,2022-10-16 10:11:36.280,0,0,0
2390,2022-10-12 08:17:01.678,0,0,0
719,2022-10-29 09:47:59.437,0,0,0
3093,2022-11-06 06:45:10.817,0,0,0
916,2023-01-06 14:09:45.760,0,0,0
3530,2022-11-16 04:49:43.035,0,0,0
2470,2022-10-05 16:31:28.393,1,0,0
414,2023-01-08 04:53:00.977,0,0,0
318,2022-12-17 12:37:24.580,1,1,0
527,2022-09-13 11:34:31.822,0,0,0
89,2022-10-18 00:13:36.754,0,0,0
1213,2023-01-10 21:54:29.782,0,0,0
1715,2022-09-10 18:25:29.235,0,0,0
4032,2023-01-31 07:58:17.720,0,0,0
2599,2022-12-16 17:39:20.402,0,0,0
735,2022-12-16 04:00:53.281,0,0,0
3691,2023-01-04 02:52:33.934,0,0,0
2567,2022-11-12 17:53:41.059,0,0,0
2358,2022-09-04 06:14:02.138,0,0,0
3787,2022-11-02 05:23:30.199,0,0,0
2988,2023-01-20 16:28:37.321,0,0,0
1490,2022-10-24 03:54:29.071,0,0,0
2695,2023-01-12 03:34:15.306,0,0,0
1282,2023-01-10 18:38:15.931,0,0,0
2924,2022-12-24 09:56:04.615,0,0,0
3354,2022-11-17 12:55:56.604,0,0,0
1069,2022-10-01 15:10:24.677,0,0,0
1474,2022-11-28 21:52:45.267,1,1,1
1896,2022-09-28 18:01:34.994,0,0,0
3036,2022-09-12 23:26:04.690,0,0,0
2486,2022-10-09 20:45:59.793,1,0,0
366,2022-12-17 01:47:37.047,1,0,0
2008,2022-12-08 23:06:45.956,0,0,0
3514,2022-10-06 01:55:08.096,0,0,0
2161,2022-12-27 13:25:46.560,0,0,0
2791,2022-12-03 06:16:22.239,1,0,0
1314,2023-02-01 06:25:46.513,0,0,0
1683,2022-12-26 18:18:31.139,0,0,0
3968,2022-10-18 01:21:09.426,0,0,0
137,2022-09-19 14:07:06.769,0,0,0
932,2022-10-16 06:48:02.346,0,0,0
217,2023-01-14 05:15:42.384,0,0,0
1635,2022-10-28 12:14:47.439,0,0,0
751,2022-09-14 04:47:26.953,0,0,0
2065,2022-12-17 07:58:51.659,0,0,0
3253,2022-09-13 20:51:17.354,1,1,1
1410,2022-09-06 01:18:04.370,0,0,0
3987,2023-01-12 16:27:30.053,1,0,0
2788,2022-09-18 13:35:55.452,0,0,0
2425,2022-09-30 15:30:31.608,0,0,0
1317,2022-09-04 02:23:14.153,0,0,0
3517,2023-01-06 06:42:58.988,0,0,0
604,2022-11-28 07:05:38.502,0,0,0
1242,2022-12-30 19:05:07.988,0,0,0
3608,2022-10-19 13:40:30.015,0,0,0
1963,2023-01-30 07:51:00.017,1,0,0
983,2022-09-01 05:18:23.476,0,0,0
2628,2022-09-28 17:56:24.207,1,0,0
1664,2022-09-10 02:18:53.794,1,0,0
1258,2022-12-26 19:04:38.496,0,0,0
1632,2023-01-12 11:30:36.052,0,0,0
3816,2022-12-18 12:31:31.246,0,0,0
3704,2022-09-14 19:12:26.592,0,0,0
1274,2022-12-23 21:36:41.009,0,0,0
4035,2022-09-02 06:25:51.414,0,0,0
2911,2022-11-06 13:06:17.497,0,0,0
3138,2022-11-09 09:08:37.998,0,0,0
1066,2022-11-20 18:37:15.110,0,0,0
572,2022-12-25 11:08:58.092,0,0,0
935,2022-12-14 14:02:45.023,0,0,0
2553,2022-09-20 03:07:28.197,1,0,0
2959,2022-10-27 03:00:33.236,0,0,0
4019,2022-09-28 08:46:08.651,1,0,0
1851,2023-01-22 00:42:30.676,0,0,0
2473,2022-09-03 17:36:37.334,0,0,0
791,2022-11-14 01:05:21.370,1,1,1
3843,2022-09-06 15:49:19.698,1,1,1
3859,2022-12-06 12:26:06.966,0,0,0
540,2022-10-22 00:50:05.717,0,0,0
134,2022-12-21 15:38:37.348,0,0,0
1696,2023-01-05 04:34:14.240,0,0,0
1712,2023-01-05 10:33:33.572,0,0,0
1146,2023-01-26 02:34:23.410,1,1,1
1178,2022-12-09 05:48:06.853,1,1,1
3055,2022-09-19 08:37:23.685,0,0,0
6,2022-11-29 08:17:46.830,1,0,0
1130,2022-12-18 16:17:10.477,0,0,0
2206,2022-10-29 03:15:16.753,1,0,0
1381,2022-12-24 08:17:06.078,0,0,0
2062,2022-12-30 09:47:56.984,0,0,0
305,2022-12-12 09:31:27.742,0,0,0
3688,2022-10-13 01:31:25.603,0,0,0
3007,2022-09-03 23:45:07.692,0,0,0
2329,2023-01-29 13:52:16.848,0,0,0
1819,2022-09-09 07:56:41.608,0,0,0
3752,2022-11-24 11:30:41.551,1,0,0
1835,2022-12-27 07:53:49.682,0,0,0
166,2022-11-11 03:05:09.101,0,0,0
2142,2022-11-28 17:55:52.888,0,0,0
198,2022-11-19 21:34:25.018,1,0,0
2190,2023-01-04 23:21:00.394,1,0,0
3469,2022-12-07 01:27:42.224,0,0,0
3923,2022-10-30 08:21:02.827,0,0,0
214,2022-09-27 06:26:27.410,1,1,1
3202,2023-01-24 03:10:46.035,0,0,0
102,2023-01-01 01:15:45.610,0,0,0
353,2022-09-16 00:30:57.762,0,0,0
2521,2022-09-27 00:37:44.255,0,0,0
3250,2022-10-16 19:23:06.341,0,0,0
3672,2023-01-22 06:34:46.852,1,0,0
3170,2022-09-24 14:46:13.882,0,0,0
967,2022-10-27 13:19:00.988,0,0,0
3373,2022-09-21 13:15:06.853,0,0,0
1098,2022-11-18 05:44:37.879,0,0,0
3282,2022-09-30 12:57:39.702,1,0,0
3939,2022-11-13 23:46:17.428,0,0,0
2879,2022-09-18 22:26:35.360,0,0,0
620,2023-01-12 11:54:48.489,0,0,0
871,2022-10-20 09:56:49.169,1,1,1
1616,2022-10-07 04:37:07.522,0,0,0
3453,2022-12-02 21:03:56.971,0,0,0
3314,2022-10-22 08:31:05.931,0,0,0
401,2022-10-16 22:55:02.794,1,0,0
1210,2022-11-21 02:59:23.951,0,0,0
1015,2022-11-11 01:26:46.574,1,1,1
2692,2022-09-01 11:58:47.352,0,0,0
2537,2022-12-27 02:41:25.552,0,0,0
2094,2022-09-25 00:31:15.816,0,0,0
70,2023-01-08 23:22:20.265,1,1,0
1680,2022-10-22 23:13:19.239,0,0,0
2991,2022-12-03 02:35:46.557,0,0,0
2126,2022-10-02 13:25:33.909,0,0,0
2238,2022-09-07 21:14:17.820,0,0,0
1915,2022-10-04 14:08:39.329,0,0,0
2564,2022-09-17 20:00:30.766,0,0,0
3218,2023-01-03 23:52:45.969,0,0,0
919,2022-09-28 11:59:27.827,0,0,0
2361,2022-10-12 20:35:59.689,0,0,0
2489,2022-11-13 05:47:48.453,0,0,0
4051,2022-10-24 23:04:22.531,0,0,0
684,2022-11-27 04:09:47.679,0,0,0
4003,2023-01-28 22:34:40.582,0,0,0
449,2022-12-03 08:46:47.445,0,0,0
38,2022-11-05 10:36:09.881,0,0,0
3122,2023-01-13 22:54:42.520,0,0,0
3875,2022-09-29 08:04:54.999,1,0,0
1883,2023-01-05 08:25:42.034,0,0,0
417,2022-11-13 03:50:38.241,0,0,0
3565,2022-12-23 18:21:59.595,0,0,0
855,2022-12-10 21:50:52.154,0,0,0
1194,2022-12-13 14:08:47.582,0,0,0
2377,2022-12-15 15:11:19.493,0,0,0
2580,2022-11-20 13:26:31.397,0,0,0
2441,2022-11-08 22:12:06.424,0,0,0
1947,2022-11-14 04:23:58.644,0,0,0
1744,2022-10-07 23:19:20.418,0,0,0
433,2022-12-16 12:37:38.738,1,1,0
2027,2023-01-06 05:57:59.421,0,0,0
636,2023-02-01 08:08:16.796,1,0,0
3624,2023-01-11 17:19:59.300,0,0,0
3421,2023-01-13 14:57:23.638,0,0,0
903,2022-11-21 23:21:06.872,0,0,0
3039,2022-10-18 19:52:07.254,0,0,0
3955,2023-01-22 02:05:46.018,1,0,0
1162,2022-12-13 08:53:29.936,0,0,0
1867,2022-10-13 06:10:25.191,0,0,0
668,2022-09-07 00:47:01.163,0,0,0
3023,2022-09-17 00:05:57.752,0,0,0
1931,2023-01-20 12:47:06.329,0,0,0
1525,2022-12-17 22:41:11.516,1,0,0
1445,2022-09-15 09:56:11.036,0,0,0
481,2023-01-07 12:28:52.295,0,0,0
2724,2022-12-09 23:18:51.459,0,0,0
2927,2022-09-18 22:39:32.847,0,0,0
1365,2022-12-12 16:47:17.618,0,0,0
1082,2022-11-25 19:57:11.036,0,0,0
732,2022-12-25 18:45:20.426,0,0,0
3736,2022-10-05 00:20:11.081,1,0,0
321,2023-01-06 00:02:30.645,0,0,0
2831,2022-11-14 05:00:38.084,0,0,0
556,2022-12-23 11:07:00.946,0,0,0
2596,2023-01-22 12:05:45.322,0,0,0
1429,2022-11-11 01:57:13.003,0,0,0
273,2022-11-01 00:04:20.188,0,0,0
465,2022-11-03 09:55:45.771,0,0,0
2011,2023-02-01 21:56:23.866,0,0,0
1584,2022-10-10 01:26:30.443,0,0,0
54,2022-11-02 02:21:36.897,0,0,0
182,2022-12-13 06:19:07.142,0,0,0
2847,2022-12-26 01:54:52.191,0,0,0
3341,2022-11-22 02:42:41.281,1,1,1
1285,2022-12-30 21:56:59.364,0,0,0
3485,2022-10-07 12:35:29.026,0,0,0
839,2022-11-05 05:54:40.630,1,1,1
1413,2023-01-02 10:29:27.242,0,0,0
2612,2022-12-15 08:46:31.657,1,0,0
1050,2022-11-11 18:03:30.060,0,0,0
369,2022-11-28 17:58:59.465,0,0,0
246,2022-09-09 08:47:40.668,0,0,0
3154,2022-11-02 13:39:47.070,1,0,0
2804,2022-10-15 12:36:48.692,0,0,0
3501,2023-01-24 19:03:48.598,0,0,0
2222,2022-10-14 15:24:09.754,0,0,0
86,2022-10-03 04:10:49.655,0,0,0
2644,2023-01-06 19:37:47.659,1,1,1
1648,2022-09-17 18:23:46.240,0,0,0
2270,2022-12-12 15:22:12.467,0,0,0
2078,2022-09-10 12:03:26.997,0,0,0
3106,2022-12-08 05:09:32.386,0,0,0
1034,2022-10-23 02:56:01.050,1,1,1
2313,2022-11-22 08:03:25.767,0,0,0
716,2022-12-25 03:38:23.274,0,0,0
3234,2023-01-16 18:51:24.545,0,0,0
497,2023-01-17 02:59:19.219,0,0,0
3437,2022-12-04 11:38:42.916,0,0,0
775,2022-09-15 00:09:45.247,0,0,0
524,2023-01-22 14:40:01.233,0,0,0
2254,2022-11-22 14:44:26.230,0,0,0
2286,2022-11-02 21:02:35.882,0,0,0
4067,2023-01-11 10:18:06.999,1,1,1
2302,2022-09-19 05:19:11.685,0,0,0
3768,2022-09-14 17:27:45.973,0,0,0
2708,2022-11-05 09:03:13.258,0,0,0
1776,2022-09-28 21:09:33.513,0,0,0
3090,2022-10-29 00:56:19.255,0,0,0
3891,2023-01-20 21:34:24.629,0,0,0
3549,2022-09-15 02:43:37.043,0,0,0
1568,2022-10-26 19:15:47.014,0,0,0
337,2022-10-13 03:50:31.676,0,0,0
230,2022-09-14 21:35:11.920,0,0,0
3656,2022-10-31 22:26:47.470,0,0,0
1803,2022-09-11 02:05:37.081,0,0,0
1493,2022-12-03 09:06:49.952,0,0,0
2863,2022-09-05 14:33:05.108,0,0,0
2158,2022-12-14 23:05:21.469,1,0,0
2393,2022-12-09 03:00:10.847,1,1,1
588,2023-01-27 19:30:46.751,0,0,0
3592,2022-10-13 04:03:20.984,1,0,0
1114,2022-12-25 22:17:32.591,0,0,0
2043,2022-10-01 06:53:29.807,1,1,1
2740,2022-12-22 04:48:21.401,0,0,0
1226,2022-09-21 05:41:13.605,1,0,0
3074,2022-11-07 14:07:21.004,1,0,0
3581,2022-09-25 16:17:55.912,1,0,0
2895,2023-01-17 08:30:28.842,0,0,0
3784,2022-11-24 00:17:08.781,0,0,0
823,2022-09-22 14:24:19.378,0,0,0
1600,2022-11-04 21:56:27.572,0,0,0
118,2023-01-16 09:31:18.898,0,0,0
3800,2022-11-10 15:56:02.972,1,1,1
2676,2022-11-02 23:53:55.157,0,0,0
2505,2022-10-05 19:06:11.825,0,0,0
3071,2022-10-17 10:14:43.470,1,0,0
2409,2022-12-01 22:13:16.702,0,0,0
2943,2022-10-26 10:10:46.433,0,0,0
2457,2022-10-20 17:00:11.230,0,0,0
3640,2022-12-09 01:27:34.553,0,0,0
3389,2022-11-04 15:58:13.093,0,0,0
887,2022-12-28 11:14:26.283,1,1,1
1349,2022-10-11 09:04:40.257,0,0,0
2660,2022-10-04 03:15:49.302,1,0,0
385,2022-11-04 12:35:06.495,0,0,0
3533,2022-10-28 06:18:39.202,1,0,0
1979,2022-09-22 23:49:30.075,0,0,0
807,2022-10-28 03:04:27.751,0,0,0
1461,2022-09-14 23:09:08.023,0,0,0
3186,2022-12-02 05:12:30.463,0,0,0
3907,2022-12-15 16:57:37.611,0,0,0
1477,2022-11-29 00:12:58.101,1,0,0
1397,2023-01-04 03:50:15.535,0,0,0
2772,2023-01-13 17:41:29.597,0,0,0
3720,2023-01-05 14:05:34.931,0,0,0
1231,2022-09-16 06:29:24.273,0,0,0
2805,2022-09-06 02:10:40.309,0,0,0
914,2022-09-01 14:00:14.954,0,0,0
749,2022-10-11 02:24:50.967,0,0,0
3303,2022-12-03 04:50:05.407,0,0,0
3175,2022-11-05 17:26:01.624,0,0,0
3729,2022-09-08 04:35:01.611,0,0,0
2107,2022-11-13 10:21:59.474,0,0,0
2123,2022-11-26 11:48:26.540,0,0,0
35,2023-01-07 21:51:34.847,1,1,0
589,2022-10-26 20:25:52.446,0,0,0
3564,2023-01-07 18:14:42.311,0,0,0
3207,2022-10-15 04:20:53.073,1,0,0
1380,2022-12-22 07:19:27.537,1,0,0
1247,2023-01-07 01:37:17.616,0,0,0
1689,2022-11-14 14:37:31.012,0,0,0
701,2023-02-02 01:52:41.541,0,0,0
3095,2022-09-21 10:59:56.553,0,0,0
3500,2022-12-07 00:46:46.205,0,0,0
1753,2022-10-07 17:22:06.262,0,0,0
2384,2023-01-02 14:26:28.326,0,0,0
296,2022-12-26 14:05:40.025,0,0,0
19,2022-12-24 15:35:01.842,1,0,0
866,2022-09-09 09:24:04.668,0,0,0
2464,2022-09-24 19:27:40.803,0,0,0
1103,2022-12-11 15:28:38.905,0,0,0
3388,2022-11-05 18:50:07.412,0,0,0
1135,2022-09-19 18:44:20.513,0,0,0
3793,2022-09-29 18:53:54.358,0,0,0
3050,2022-11-08 01:12:03.572,0,0,0
3681,2022-11-23 02:41:58.820,0,0,0
3018,2022-09-09 02:26:59.144,0,0,0
3942,2022-10-18 20:58:05.159,1,1,1
2139,2022-12-23 02:52:36.469,1,1,1
669,2023-01-30 06:35:30.149,1,1,0
573,2022-09-09 14:23:17.210,0,0,0
3255,2022-11-27 17:07:15.647,0,0,0
1641,2022-10-14 03:50:02.326,0,0,0
243,2022-10-13 17:11:18.090,1,0,0
1151,2022-09-23 01:28:20.521,0,0,0
392,2022-11-08 09:55:46.173,0,0,0
2235,2023-01-11 10:16:59.191,0,0,0
2304,2022-11-21 16:36:05.203,0,0,0
264,2022-10-29 07:51:03.296,0,0,0
2826,2023-01-10 11:11:05.379,0,0,0
3825,2022-11-13 01:56:29.935,0,0,0
3356,2022-10-01 23:02:29.303,1,0,0
3271,2022-09-03 21:55:09.552,0,0,0
2741,2022-09-20 13:38:02.301,1,0,0
3452,2022-10-17 23:13:54.791,0,0,0
2030,2022-10-16 08:59:10.238,0,0,0
1183,2022-11-21 09:05:41.866,0,0,0
1886,2022-11-02 01:18:16.974,0,0,0
2842,2022-12-11 11:55:27.055,0,0,0
488,2022-10-20 18:32:35.801,0,0,0
3761,2022-09-03 02:35:12.753,1,0,0
1870,2022-11-20 02:19:53.820,1,0,0
3809,2022-12-16 19:02:33.854,0,0,0
1524,2022-09-26 14:55:21.358,0,0,0
1460,2022-12-16 07:59:33.023,0,0,0
557,2022-10-14 10:31:15.354,1,1,1
3404,2022-10-02 13:45:42.209,1,1,1
3079,2022-10-08 05:44:46.130,0,0,0
3516,2022-09-04 01:29:54.811,0,0,0
1609,2022-10-28 16:30:15.961,1,0,0
3990,2022-09-08 13:56:06.572,0,0,0
2091,2022-11-26 08:44:06.451,0,0,0
2938,2022-10-30 08:36:40.757,1,0,0
850,2023-01-17 23:28:57.992,0,0,0
3420,2022-09-17 22:07:03.449,0,0,0
424,2022-12-12 03:44:50.289,0,0,0
4070,2022-11-01 16:04:30.776,0,0,0
1215,2022-09-08 13:53:39.345,0,0,0
2448,2022-09-20 23:02:32.333,0,0,0
1822,2022-10-23 21:23:41.823,0,0,0
2613,2023-01-24 22:15:25.821,1,0,0
1364,2022-10-26 21:19:12.884,0,0,0
3239,2022-11-03 12:24:09.160,0,0,0
1785,2022-11-04 08:41:35.130,1,1,1
1199,2022-11-23 16:18:51.571,1,0,0
1902,2023-01-11 22:11:55.843,0,0,0
946,2023-01-24 20:53:50.995,0,0,0
4022,2023-01-04 04:48:58.687,0,0,0
280,2022-09-01 04:37:15.524,0,0,0
2075,2022-09-11 03:07:49.865,0,0,0
1966,2022-12-04 19:35:43.973,0,0,0
605,2022-11-25 06:26:11.389,0,0,0
1476,2022-09-21 19:44:15.450,0,0,0
376,2023-01-15 01:00:46.453,0,0,0
898,2023-01-22 10:09:24.950,0,0,0
733,2022-11-05 14:09:36.031,0,0,0
717,2022-12-15 09:52:14.822,0,0,0
1673,2022-11-29 11:53:53.628,0,0,0
2432,2022-11-29 16:05:10.484,1,0,0
2046,2022-12-02 08:12:10.188,0,0,0
131,2022-10-19 16:29:43.024,0,0,0
3532,2023-01-14 02:04:22.243,0,0,0
2709,2022-10-02 12:17:32.414,0,0,0
99,2022-10-14 11:42:11.673,0,0,0
3713,2023-01-21 06:42:54.476,1,1,1
408,2022-11-12 10:31:24.069,0,0,0
472,2022-10-06 01:46:05.657,0,0,0
3926,2022-10-04 21:04:21.871,0,0,0
312,2022-09-19 22:14:15.390,0,0,0
1577,2022-10-30 21:01:42.164,1,0,0
440,2023-01-19 06:58:24.420,0,0,0
3649,2023-01-13 16:43:04.513,0,0,0
2677,2022-10-20 16:46:49.264,0,0,0
1300,2023-01-08 17:50:38.480,0,0,0
1838,2022-12-02 15:58:47.143,0,0,0
3745,2022-12-13 13:10:58.236,0,0,0
51,2022-10-16 10:33:29.619,0,0,0
3697,2022-10-31 03:53:10.903,1,0,0
1918,2022-11-23 14:59:59.717,0,0,0
3894,2022-12-25 19:50:57.935,0,0,0
1806,2022-10-10 02:23:05.327,0,0,0
2336,2022-11-25 09:25:54.744,0,0,0
2528,2022-10-18 21:12:43.924,0,0,0
1284,2022-12-23 09:33:19.515,0,0,0
