ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1871,31,22344.316408221228,0.04640093789747713,0,96,0,0,-96
1872,30,24049.35766051617,0.010712831747007871,1,201,9264,9530,18593
1873,29,22381.52359922896,0.04114935019537993,1,100,12089,2779,14768
1874,64,29863.865073479286,0.03423830787825479,1,1673,5280,2374,5981
1875,27,28092.543006048607,0.10246144674903995,0,104,0,0,-104
1876,45,20688.851555081266,0.00927964781119712,1,329,6120,2382,8173
1877,73,21051.07218933293,0.006968859767220335,1,256,5878,2440,8062
1878,19,23729.13464605094,0.15220679435488477,1,672,4828,2368,6524
1879,37,27314.99133254419,0.14483044106943974,1,156,5680,6874,12398
1880,24,25288.514724598965,0.35628572971964795,1,1253,4866,4377,7990
1881,30,23875.134723581097,0.10284635466164675,1,302,6906,3001,9605
1882,51,23799.494795163097,0.035904811841574694,1,539,4926,2258,6645
1883,39,36543.337289884745,0.2054990334176843,0,36,0,0,-36
1884,27,26350.660456323523,0.019414040334174133,1,329,8085,2362,10118
1885,22,38929.906615664455,0.15596242298673138,0,11,0,0,-11
1886,32,20247.33441777884,0.19321133040674257,1,640,13731,2575,15666
1887,72,20327.183374324155,0.13067957979445652,0,91,0,0,-91
1888,56,26643.085072808313,0.07410071849629271,1,637,14735,12819,26917
1889,31,49073.74526630923,0.18619227533190605,1,522,10908,3059,13445
1890,65,72189.45938899866,0.01933529575032686,0,73,0,0,-73
1891,64,20654.219459563457,0.09851697267385981,0,14,0,0,-14
1892,30,43690.48249226416,0.0668534881469828,1,70,4827,2862,7619
1893,22,24841.389817734325,0.012342605340479738,1,333,5975,3687,9329
1894,42,20422.155269768595,0.13212216194646048,1,118,5718,3870,9470
1895,19,20360.0225590048,0.17545159312639116,1,100,8815,2329,11044
1896,32,24743.31842103589,0.1706455324442319,1,191,6291,2996,9096
1897,33,29572.451113489846,0.07008629977125358,1,633,6350,8057,13774
1898,52,27179.37958090074,0.2563499209930299,0,88,0,0,-88
1899,20,20073.910313686785,0.1340045430658189,1,30,5608,2333,7911
1900,64,36409.850770874844,0.032054946842361355,1,337,5196,2556,7415
1901,18,25849.36380978425,0.022588559611226643,1,1073,9379,2586,10892
1902,34,20930.631494225403,0.1131020695575097,1,388,5956,2406,7974
1903,26,41791.978824766564,0.09527868096724103,1,167,5316,2669,7818
1904,52,34812.52914861519,0.11421785955110689,1,145,6024,2348,8227
1905,59,22012.433449349086,0.09764682785894437,1,124,5476,5353,10705
1906,22,23969.81645980835,0.13110586971276744,1,319,6980,2354,9015
1907,32,39556.342594701804,0.04323575755397198,1,2035,6403,2683,7051
1908,64,20244.42923611548,0.038985693250937835,1,278,5905,3085,8712
1909,61,21852.648654759625,0.1068852003718044,1,243,4781,4228,8766
1910,25,20855.245163029802,0.016727793843968834,1,388,18022,2719,20353
1911,42,22449.45915691373,0.06778531725688688,1,1034,7279,2379,8624
1912,26,20405.31925255504,0.12068655157090905,0,63,0,0,-63
1913,29,21813.988558614197,0.05266865051919457,1,678,7367,3561,10250
1914,18,21509.613965341825,0.17958736420584878,1,17,4844,3476,8303
1915,47,25498.590282464524,0.16396997751188902,1,406,5731,2941,8266
1916,27,21530.585749241003,0.14351622866866365,1,984,12172,3178,14366
1917,19,21951.584449477392,0.03677966276775677,1,154,7850,2380,10076
1918,48,80907.2658103193,0.29048521289935497,1,574,4883,2826,7135
1919,18,51090.1448568256,0.14392771256697653,0,82,0,0,-82
1920,51,32490.30506932106,0.04763678490571911,0,31,0,0,-31
1921,53,21939.527541484647,0.18809258884216337,0,27,0,0,-27
1922,20,20342.472389985087,0.2302991140799073,1,56,4757,4675,9376
1923,74,24075.707496988984,0.08484005708317675,1,409,17414,2893,19898
1924,52,26577.799068672437,0.025554495335977808,1,138,6283,3143,9288
1925,54,30457.911645801963,0.04036190828681289,1,803,6421,5092,10710
1926,29,20735.436449856574,0.05743738247140662,1,382,5477,5296,10391
1927,58,22325.460587794005,0.051051995453238116,1,782,5692,2621,7531
1928,74,55864.593484369936,0.1378527568666782,1,1565,4826,2502,5763
1929,45,34557.09428069117,0.10800836604384136,1,308,36564,2916,39172
1930,24,24357.71892892886,0.05871036803768003,0,8,0,0,-8
1931,51,44994.15912723054,0.121124111609135,1,242,8696,3353,11807
1932,64,32351.79925992741,0.10887399863008486,1,1182,5597,2411,6826
1933,61,25613.989925028327,0.04401424701082294,0,60,0,0,-60
1934,31,20156.207864639175,0.07867840095000674,1,437,8603,4335,12501
1935,70,27595.891157584683,0.020883888395839722,1,354,4788,10072,14506
1936,40,39508.16787369706,0.06523895035053393,1,807,5341,2467,7001
1937,75,57633.07882297074,0.1670849058392024,1,63,8883,3459,12279
1938,48,22397.532647521075,0.300009749953384,0,10,0,0,-10
1939,22,23542.901905236482,0.16211076390578863,0,80,0,0,-80
1940,70,20132.495714659402,0.037602633413383615,1,1414,14124,3972,16682
1941,22,20533.44355781658,0.12186198445037093,1,1803,22076,2661,22934
1942,68,28479.92050330367,0.09733564882214506,1,372,6045,2390,8063
1943,18,23891.504845072708,0.46479516875391674,1,349,7775,2441,9867
1944,57,20803.780006042078,0.0713480313704543,1,31,5434,2505,7908
1945,19,25310.9981394443,0.15349798237063042,1,118,7189,9110,16181
1946,42,25059.09116833418,0.24396907424472683,1,260,5945,2372,8057
1947,18,24413.557399308353,0.13779111647043438,1,606,5362,3946,8702
1948,66,25326.746411565942,0.16148070724635574,0,52,0,0,-52
1949,38,20549.703303547743,0.11375120293726898,1,352,4888,4132,8668
1950,41,20078.316192430048,0.10900346546358389,1,227,5993,2610,8376
1951,25,43973.779671329656,0.014967518775957114,1,616,7141,2640,9165
1952,31,25263.598871110244,0.2323009864857246,0,28,0,0,-28
1953,27,23113.363071938023,0.0689510120739224,1,362,46944,4702,51284
1954,32,20541.14597266187,0.1921702309571282,1,94,4773,2342,7021
1955,22,34266.0710153462,0.13787255022183972,1,1771,4766,2592,5587
1956,35,20908.754333626188,0.062118980182558056,0,5,0,0,-5
1957,30,30259.844712476126,0.2632981366153767,1,1659,9497,4996,12834
1958,33,24512.430072229687,0.17759791428635527,0,5,0,0,-5
1959,19,26308.438878714176,0.05362261384053889,0,0,0,0,0
1960,19,33227.00990206785,0.029592032202346297,1,1991,6802,2312,7123
1961,59,27675.35182440733,0.06516116195582597,1,149,12317,3811,15979
1962,39,41431.90115906966,0.060436865354714445,0,57,0,0,-57
1963,29,21939.99166951636,0.021666371282426104,0,48,0,0,-48
1964,58,21146.959473219704,0.28493687816342733,1,450,5590,5337,10477
1965,21,25313.52880850105,0.0953460344664087,1,436,5015,2255,6834
1966,28,55103.706166318836,0.24226067471031806,1,152,7957,2251,10056
1967,42,25317.164266666427,0.01609706667198122,1,316,6943,2275,8902
1968,24,27237.70414432661,0.06817271621022111,1,50,9740,3650,13340
1969,65,31628.32877367478,0.2762226340750354,1,735,5794,5855,10914
1970,62,20096.401573352498,0.08446378002625665,1,169,10374,2382,12587
1971,48,22132.71576606755,0.03280725499050743,1,1412,8748,2903,10239
1972,51,20083.59169639946,0.06993478733372628,1,171,12437,3569,15835
1973,30,27278.113287751894,0.12029244033159397,0,29,0,0,-29
1974,44,24050.777120578365,0.03586544148123167,1,336,5104,5158,9926
1975,55,26430.027511993467,0.12641068326921273,0,40,0,0,-40
1976,50,25917.462404688224,0.2221995370867378,1,178,4812,2733,7367
1977,22,28819.264991673597,0.16211905857283737,1,215,4905,2945,7635
1978,18,20405.306658497313,0.017075905700769545,0,119,0,0,-119
1979,19,21978.5513215044,0.03859869767782735,0,15,0,0,-15
1980,21,46762.49529898641,0.13014574815055238,0,41,0,0,-41
1981,34,22442.947308135233,0.027138308291473193,1,203,6510,2320,8627
1982,44,23191.73386191547,0.0866792132483745,1,138,4848,3271,7981
1983,47,68286.35674213692,0.12439012725629592,0,56,0,0,-56
1984,54,23251.839867004044,0.3255997017673445,1,1179,4843,3312,6976
1985,32,22194.72617785474,0.10096611751442516,1,879,7340,4757,11218
1986,29,23687.040907153612,0.05306885882766849,1,667,5854,2434,7621
1987,21,20352.27833073286,0.13855343460209105,1,274,7300,2811,9837
1988,27,21471.611537412373,0.0886506736113985,1,1259,6507,2746,7994
1989,57,25806.263198814955,0.017871406278755386,1,361,7380,5226,12245
1990,44,70719.82234559108,0.01705630538004785,1,1236,4899,5412,9075
1991,61,47560.82795597283,0.06791859423104003,1,539,6376,2648,8485
1992,20,36182.196719747415,0.12221040866707182,1,439,10277,2676,12514
1993,21,26410.203175853236,0.08500620875917705,1,197,8750,2405,10958
1994,30,27659.65963780616,0.21467817492791022,1,415,5353,2979,7917
1995,21,46336.89469769822,0.015909048936262285,1,146,5065,3188,8107
1996,18,38646.73891922024,0.13355027779363768,1,118,7365,2573,9820
1997,22,23044.20426626249,0.055140159233438665,1,234,8372,2466,10604
1998,37,24446.709552522974,0.30447404966211605,1,459,6168,2403,8112
1999,28,44163.71859982755,0.2777414274105072,0,15,0,0,-15
2000,68,21614.48806860466,0.04632447145515385,0,141,0,0,-141
2001,25,32666.735977705615,0.10878500791997196,0,15,0,0,-15
2002,47,58028.08759992463,0.21982768871877964,1,872,5332,2389,6849
2003,61,24802.47557453047,0.24853783325932888,1,159,6812,2385,9038
2004,50,27664.609267814583,0.0049377774534876085,0,5,0,0,-5
2005,40,20208.601171358747,0.0994566514534259,1,134,7873,5973,13712
2006,38,25269.741332930837,0.23111746421830284,0,80,0,0,-80
2007,26,34530.67448173252,0.024176735032210038,1,1189,7698,2990,9499
2008,21,27318.850336678952,0.22281079208513863,0,96,0,0,-96
2009,26,22924.77141034758,0.12636752768631318,0,90,0,0,-90
2010,19,20097.93496347914,0.0830091041823569,0,45,0,0,-45
2011,20,25261.668960019524,0.1209463873440281,1,567,4984,2465,6882
2012,39,23209.022218316146,0.1053716436566927,1,518,4855,2288,6625
2013,32,23519.180634863664,0.1812736043492968,0,141,0,0,-141
2014,42,28201.29194298239,0.08713135017509674,1,526,10948,2963,13385
2015,24,28625.92723446213,0.07045313853391005,0,10,0,0,-10
2016,72,21771.436496686383,0.07654815284023159,0,10,0,0,-10
2017,34,21374.935204000347,0.11976665810998935,1,522,7239,7320,14037
2018,51,73368.52835777131,0.2717973813636504,0,3,0,0,-3
2019,18,27200.903535804187,0.07872414321014873,1,2163,7567,2237,7641
2020,26,41298.78105372617,0.09798423115781868,0,22,0,0,-22
2021,24,21226.049808853833,0.19657362361346925,1,1349,18373,2867,19891
2022,31,31896.395018586798,0.03781912585824787,1,368,7454,3196,10282
2023,33,22467.956384319514,0.067169643627587,1,857,4884,2577,6604
2024,58,33775.656868806494,0.14179846331358914,1,918,6966,2438,8486
2025,25,21221.239262753654,0.2020577518796437,1,1282,10342,2541,11601
2026,45,33447.422318498815,0.11057383143728708,1,193,5313,2470,7590
2027,39,30073.7804628912,0.03816218259975738,0,19,0,0,-19
2028,20,22157.063358322946,0.16814399420292833,0,214,0,0,-214
2029,70,23195.260523191937,0.23216842335459942,0,34,0,0,-34
2030,42,60875.96134491465,0.025746340637517982,1,280,9538,2962,12220
2031,27,20102.19019221917,0.07791544466359644,1,1899,4719,2641,5461
2032,32,21903.637707997517,0.2943926710970947,1,474,6036,2455,8017
2033,23,21681.981193353677,0.3387211514279807,1,2289,6910,2251,6872
2034,33,35785.93276328896,0.10721256689612428,1,54,6914,2379,9239
2035,36,32100.436023231137,0.011436250861554163,1,470,5688,2763,7981
2036,63,31312.028613344963,0.07901015090753011,1,380,6541,3048,9209
2037,18,21912.5744117171,0.12620816786445568,1,175,6592,2262,8679
2038,72,32156.542158086086,0.004681406058861963,1,689,14217,3179,16707
2039,18,25154.27679157874,0.17544701374632413,1,323,5733,2841,8251
2040,59,20514.555443018842,0.06722268196249766,1,714,9000,2897,11183
2041,65,26455.267272969304,0.22997034869216518,1,573,6836,3355,9618
2042,39,25501.401163865863,0.10816292134944396,0,74,0,0,-74
2043,52,27553.002953166222,0.13175974677406646,1,2178,7595,4663,10080
2044,40,20741.30817065755,0.05083909566323858,1,633,4829,2355,6551
2045,68,33347.18875964034,0.054456366001155214,1,169,4820,2492,7143
2046,64,70852.32476165943,0.09315478665403616,1,445,6228,6584,12367
2047,53,31088.810701263767,0.09709540811889049,1,156,4949,2682,7475
2048,51,31906.57359562935,0.02532369380781195,0,31,0,0,-31
2049,56,21716.56592518607,0.10693003649243396,1,1843,5343,2349,5849
2050,25,20887.37268261866,0.012884741097480662,1,292,8863,2637,11208
2051,36,22519.098806678394,0.042242518917310685,1,1111,4790,2734,6413
2052,57,22690.47037356817,0.04764903844127848,1,262,14914,2489,17141
2053,26,47272.23175703559,0.10715398288428969,1,634,6555,2554,8475
2054,28,24819.62564872851,0.10179758521994364,1,1121,8685,2232,9796
2055,54,40417.27335260491,0.21205817760379814,0,12,0,0,-12
2056,20,20577.433603809353,0.05368068601116645,0,13,0,0,-13
2057,35,32688.523653510332,0.1038054200325431,0,15,0,0,-15
2058,20,34877.813815433816,0.206102348011506,1,224,4794,2583,7153
2059,47,25075.3513659606,0.007751295786557105,1,526,11444,2290,13208
2060,39,24842.925192241673,0.2502769083007023,1,365,6073,2359,8067
2061,29,23441.57210836078,0.40420450815660075,1,240,5455,2479,7694
2062,64,97911.61569312324,0.12049141753011879,1,654,6159,3108,8613
2063,57,22720.466518656387,0.03617154129736382,1,45,47342,2262,49559
2064,32,53087.72007354376,0.25865961617108496,1,129,5656,7013,12540
2065,43,37308.46492329493,0.08060758860251185,1,374,6869,3616,10111
2066,20,27067.154592971296,0.04469355386407259,1,2212,10939,5179,13906
2067,19,24282.92724637135,0.10463699073020215,1,392,8014,4452,12074
2068,30,31036.00503493375,0.13466060476536557,1,739,5114,2686,7061
2069,27,21584.418041812725,0.2585540467795375,1,508,10924,3391,13807
2070,23,21916.792837131055,0.1042190575464491,0,161,0,0,-161
2071,18,61099.3220690087,0.2576651236828229,1,245,6022,7489,13266
2072,26,21951.596619325286,0.09736352073353595,1,146,6239,4814,10907
2073,23,21372.153790596698,0.006754765700614899,1,547,5082,3938,8473
2074,27,24108.5229160072,0.002364197563089348,1,1581,18083,2568,19070
2075,19,22854.926334861313,0.1972330527262293,0,148,0,0,-148
2076,49,20949.708290742838,0.39542041526294675,1,1434,5134,2248,5948
2077,66,22948.086410846314,0.09160965040458004,1,626,5844,2235,7453
2078,45,27774.1768610192,0.15047088906335707,1,144,8943,2376,11175
2079,25,50293.84452485744,0.1817875546658018,1,124,12889,2461,15226
2080,20,72443.18913510889,0.11319903349882318,1,1171,8366,4109,11304
2081,66,23532.796398192466,0.03865817360309868,1,592,18962,5965,24335
2082,32,26410.801784813415,0.16269836926461617,1,637,22576,2304,24243
2083,75,23535.430199080452,0.18434026469144627,1,242,7829,2363,9950
2084,24,25947.070854880283,0.012639320439220251,1,1006,7011,2610,8615
2085,19,32754.945757123543,0.16442182272475267,0,76,0,0,-76
2086,37,29376.459686886712,0.10453486775451482,1,1987,10230,2489,10732
2087,25,78762.44557506869,0.08669368895417977,1,211,5598,2589,7976
2088,27,35418.773787384926,0.22395507540573464,1,321,8862,2404,10945
2089,67,31766.03319670827,0.16490375875575028,0,90,0,0,-90
2090,68,37668.978969316486,0.12531084917449217,0,52,0,0,-52
2091,36,41504.1180861519,0.17949387811775383,1,783,6379,2534,8130
2092,30,132182.12732239044,0.3817691025979699,0,114,0,0,-114
2093,30,20965.778595685908,0.17438240844863848,1,258,5861,2267,7870
2094,20,21816.1291919137,0.02659427787221999,1,354,18972,2454,21072
2095,30,27582.999857113307,0.027301680850289736,0,29,0,0,-29
2096,44,20394.0380062319,0.05294019269673045,1,501,7228,4091,10818
2097,34,22292.705450720787,0.032045098071843726,0,23,0,0,-23
2098,47,21505.270903669432,0.02526588012923637,1,193,70535,3256,73598
2099,68,23867.702370811225,0.029458980584389893,0,24,0,0,-24
2100,46,32555.47634169129,0.06855448875544057,1,835,5350,3058,7573
2101,38,21619.69670468396,0.01421876237559447,1,2408,5634,2736,5962
2102,38,20741.74040813022,0.004650834356032476,1,252,14621,3022,17391
2103,74,26312.825063109834,0.020473087395641992,0,86,0,0,-86
2104,18,22158.82814132169,0.05468674573481027,1,294,6325,4625,10656
2105,29,24400.383941985194,0.2795253774766744,0,158,0,0,-158
2106,21,20674.724631828834,0.08122500022299316,1,198,7386,2389,9577
2107,47,27171.173165445933,0.19642067067984756,0,82,0,0,-82
2108,33,30576.922266385012,0.02967398241513057,0,78,0,0,-78
2109,34,142068.8250903722,0.34879496941916266,1,474,7592,9388,16506
2110,48,50785.34845524548,0.19535480167011754,0,18,0,0,-18
2111,34,20631.777214439033,0.14082886149992646,1,299,4946,4298,8945
2112,41,21669.126589907974,0.01632019966650207,1,223,6102,3494,9373
2113,55,20430.942632083283,0.1541166351093497,1,256,4846,2657,7247
2114,33,29221.16784701864,0.21340562517203182,0,62,0,0,-62
2115,28,27173.252020197833,0.15483732730398553,1,179,5043,7559,12423
2116,42,23344.7883094974,0.36541629175436624,0,280,0,0,-280
2117,38,31841.248595955443,0.21810051716598938,0,79,0,0,-79
2118,29,32446.18482391559,0.07002639926575023,0,0,0,0,0
2119,21,21484.353516138715,0.1273236571734266,0,31,0,0,-31
2120,31,22143.586531156023,0.17236433213022254,0,9,0,0,-9
2121,24,21932.359791242638,0.19524987556297455,1,172,5404,2352,7584
2122,38,23799.99521228053,0.27532148899424386,1,77,6885,2888,9696
2123,52,26593.131124617576,0.36713218967721306,0,8,0,0,-8
2124,44,43337.26635666901,0.034263285306942545,1,1031,4918,2556,6443
2125,57,20250.667875029143,0.07022638097226427,1,824,8091,2793,10060
2126,44,20233.238039152886,0.014775670870347288,0,30,0,0,-30
2127,18,21857.372539766737,0.08921974408880466,1,166,10699,3735,14268
2128,55,23990.151341483474,0.11846119976216508,1,155,9907,5449,15201
2129,35,41048.84012866613,0.13240686432805557,1,1751,7659,2771,8679
2130,66,22820.80843350955,0.07617143373064011,1,64,5375,2539,7850
2131,46,39528.18810496973,0.0021082481909219797,1,91,5750,2987,8646
2132,31,20519.108468680504,0.16784670915777952,0,8,0,0,-8
2133,57,32976.21792936223,0.18439896826732885,1,975,6482,3598,9105
2134,44,30823.624708548236,0.32831903564283416,1,1512,7405,2463,8356
2135,37,29984.87842433226,0.08903868344158995,1,264,5685,2422,7843
2136,59,22293.076085892495,0.06832304206556596,1,111,18156,3476,21521
2137,36,38095.11863795204,0.21759820268844415,1,317,6716,3031,9430
2138,46,37818.28733610325,0.1372369480361218,1,61,9767,2573,12279
2139,59,27224.368266868365,0.2843309572066313,1,735,5916,2349,7530
2140,21,24103.08231070955,0.3554328482987567,1,97,13703,3289,16895
2141,33,26278.182207384645,0.011352771104707218,1,573,5224,5540,10191
2142,38,25039.546878322806,0.2406793019235979,1,208,7391,3740,10923
2143,44,23974.638984698835,0.10434070779412834,1,588,4973,2369,6754
2144,32,34862.634372096945,0.2873083307033117,1,307,5848,2414,7955
2145,18,26160.062750096444,0.15680242708390466,1,206,5854,2283,7931
2146,65,31740.499098018776,0.4404402656820072,0,36,0,0,-36
2147,26,22790.44030777865,0.015654152645898884,1,109,4745,2373,7009
2148,18,32072.5524211318,0.05443787950298129,1,521,5366,3511,8356
2149,61,27350.92873776463,0.3360296192720105,1,877,5432,2700,7255
2150,44,23002.418997313915,0.020874976386634762,1,13,5689,2645,8321
