"client_rk","visit_dttm","account_rk","registration_dttm","application_rk","game_rk","application_dttm","game_dttm","game_flg","finish_flg","games_played","games_finished"
1667,2023-01-06 04:42:49.107,780,2023-01-06 11:03:08.190,2,202,2023-01-09 17:49:56.151,2023-01-18 03:01:48.539,1,1,1,1
1667,2023-01-06 04:42:49.107,780,2023-01-06 11:03:08.190,64,362,2023-01-07 14:49:44.244,2023-03-12 11:07:43.990,0,0,1,1
1667,2023-01-06 04:42:49.107,780,2023-01-06 11:03:08.190,296,362,2023-01-19 11:57:34.853,2023-03-12 11:07:43.990,0,0,1,1
1683,2022-12-26 18:18:31.139,,,,,,,,,,
1699,2022-10-05 15:45:59.091,788,2022-10-06 02:02:07.627,372,349,2022-10-08 12:38:27.414,2022-10-09 12:03:55.145,1,0,1,0
1715,2022-09-10 18:25:29.235,,,,,,,,,,
1731,2022-10-04 09:44:30.117,,,,,,,,,,
1747,2022-11-26 06:53:47.120,992,2022-11-26 13:49:02.595,,,,,,,,
1763,2022-09-11 14:25:00.675,,,,,,,,,,
1779,2022-11-23 18:51:05.063,,,,,,,,,,
1800,2022-12-10 09:14:34.452,,,,,,,,,,
1816,2022-09-11 17:36:30.983,285,2022-09-12 09:04:11.463,,,,,,,,
1832,2022-12-27 21:28:55.554,,,,,,,,,,
1848,2022-09-01 03:32:43.977,,,,,,,,,,
1864,2022-12-10 21:44:08.583,,,,,,,,,,
1880,2022-10-05 08:51:55.466,,,,,,,,,,
1896,2022-09-28 18:01:34.994,,,,,,,,,,
1912,2022-10-28 14:29:03.656,,,,,,,,,,
1928,2022-12-04 17:52:57.525,,,,,,,,,,
1944,2022-11-26 17:06:43.007,,,,,,,,,,
1960,2023-01-18 22:11:13.722,,,,,,,,,,
1976,2023-01-16 13:08:22.896,,,,,,,,,,
1992,2022-12-06 11:48:45.152,,,,,,,,,,
2008,2022-12-08 23:06:45.956,,,,,,,,,,
2024,2022-12-23 16:03:35.697,,,,,,,,,,
2040,2023-01-03 17:25:32.994,,,,,,,,,,
2049,2022-12-27 18:45:27.291,,,,,,,,,,
2065,2022-12-17 07:58:51.659,,,,,,,,,,
2081,2022-12-23 18:10:11.118,,,,,,,,,,
2097,2023-01-09 16:32:57.798,,,,,,,,,,
2113,2022-09-30 16:46:59.129,270,2022-10-01 09:27:31.727,,,,,,,,
2129,2022-12-22 15:36:18.795,,,,,,,,,,
2145,2023-01-09 21:51:02.566,295,2023-01-10 05:38:48.654,,,,,,,,
2161,2022-12-27 13:25:46.560,,,,,,,,,,
2177,2022-12-28 15:15:26.851,,,,,,,,,,
2193,2022-09-10 20:21:48.356,,,,,,,,,,
2209,2022-09-13 08:01:55.071,593,2022-09-13 12:48:43.909,158,150,2022-09-23 10:48:41.613,2022-12-29 16:17:59.851,1,0,2,0
2209,2022-09-13 08:01:55.071,593,2022-09-13 12:48:43.909,351,305,2022-09-26 20:13:05.740,2022-10-08 07:14:46.866,1,0,2,0
2225,2022-12-30 08:09:30.003,,,,,,,,,,
2241,2023-01-11 22:34:18.612,,,,,,,,,,
2257,2022-09-10 10:58:41.143,,,,,,,,,,
2273,2022-12-05 08:55:18.675,,,,,,,,,,
2289,2023-01-01 12:14:51.022,197,2023-01-02 11:01:09.952,,,,,,,,
2310,2022-10-18 17:52:42.882,,,,,,,,,,
2326,2022-10-17 00:35:34.480,,,,,,,,,,
2342,2022-10-16 15:35:56.508,,,,,,,,,,
2358,2022-09-04 06:14:02.138,,,,,,,,,,
2374,2022-09-08 04:15:00.114,,,,,,,,,,
2390,2022-10-12 08:17:01.678,,,,,,,,,,
2406,2022-11-18 14:39:05.022,,,,,,,,,,
2422,2022-10-06 05:43:43.012,,,,,,,,,,
2438,2022-11-09 11:40:57.196,,,,,,,,,,
2454,2023-01-08 19:42:23.977,919,2023-01-09 10:06:41.347,,,,,,,,
2470,2022-10-05 16:31:28.393,804,2022-10-06 15:54:10.369,,,,,,,,
2486,2022-10-09 20:45:59.793,227,2022-10-10 17:57:50.940,,,,,,,,
2502,2022-10-26 11:55:37.214,,,,,,,,,,
2518,2022-12-03 22:52:16.188,,,,,,,,,,
2534,2023-01-24 11:02:09.835,,,,,,,,,,
2550,2022-12-27 06:58:51.002,964,2022-12-28 03:48:03.967,,,,,,,,
2567,2022-11-12 17:53:41.059,,,,,,,,,,
2583,2022-11-06 01:04:17.535,,,,,,,,,,
2599,2022-12-16 17:39:20.402,,,,,,,,,,
2615,2022-12-08 06:42:34.758,,,,,,,,,,
2631,2022-12-20 08:00:00.507,816,2022-12-20 23:09:14.341,427,220,2023-01-02 03:26:36.465,2023-01-26 04:45:51.816,0,0,0,0
2647,2022-09-28 05:04:00.360,,,,,,,,,,
2663,2022-12-04 23:50:58.702,,,,,,,,,,
2679,2022-09-12 13:45:38.171,,,,,,,,,,
2695,2023-01-12 03:34:15.306,,,,,,,,,,
2711,2022-11-17 17:27:19.325,,,,,,,,,,
2727,2022-10-10 21:24:53.071,382,2022-10-11 19:22:48.558,,,,,,,,
2743,2022-11-07 12:29:20.999,,,,,,,,,,
2759,2022-09-26 06:20:04.206,,,,,,,,,,
2775,2022-12-28 11:00:04.841,,,,,,,,,,
2791,2022-12-03 06:16:22.239,375,2022-12-03 15:40:27.265,,,,,,,,
2807,2022-09-23 01:34:57.473,59,2022-09-23 02:07:31.534,,,,,,,,
2828,2022-10-16 10:11:36.280,,,,,,,,,,
2844,2022-09-20 11:32:57.842,,,,,,,,,,
2860,2023-02-01 07:57:41.040,,,,,,,,,,
2876,2023-02-01 05:38:06.875,354,2023-02-01 07:21:58.303,,,,,,,,
2892,2023-01-03 04:53:35.414,107,2023-01-03 09:30:10.391,,,,,,,,
2908,2023-01-16 08:04:21.526,968,2023-01-17 03:13:10.448,,,,,,,,
2924,2022-12-24 09:56:04.615,,,,,,,,,,
2940,2023-01-29 19:23:01.420,,,,,,,,,,
2956,2022-10-04 21:04:01.772,,,,,,,,,,
2972,2022-12-10 11:47:33.415,,,,,,,,,,
2988,2023-01-20 16:28:37.321,,,,,,,,,,
3004,2022-10-24 04:00:51.916,,,,,,,,,,
3020,2022-12-16 06:28:27.276,,,,,,,,,,
3036,2022-09-12 23:26:04.690,,,,,,,,,,
3052,2022-11-05 15:53:09.710,,,,,,,,,,
3068,2023-01-29 13:22:08.115,,,,,,,,,,
3077,2022-09-23 02:07:53.923,,,,,,,,,,
3093,2022-11-06 06:45:10.817,,,,,,,,,,
3109,2022-10-27 14:38:30.073,,,,,,,,,,
3125,2022-10-21 12:43:13.600,,,,,,,,,,
3141,2022-11-01 17:14:51.066,,,,,,,,,,
3157,2022-09-02 22:29:08.933,398,2022-09-03 14:45:02.255,,,,,,,,
3173,2022-11-13 19:26:47.960,,,,,,,,,,
3189,2022-10-31 19:36:07.408,,,,,,,,,,
3205,2022-09-13 22:00:53.770,,,,,,,,,,
3221,2023-01-10 19:05:11.457,,,,,,,,,,
3237,2022-10-12 18:46:50.997,,,,,,,,,,
3253,2022-09-13 20:51:17.354,708,2022-09-14 14:18:33.221,304,131,2022-09-18 09:28:03.733,2022-11-10 18:21:27.156,1,1,1,1
3269,2022-12-29 11:37:00.955,,,,,,,,,,
3285,2022-09-16 06:10:42.945,,,,,,,,,,
3301,2023-01-24 08:14:41.525,,,,,,,,,,
3317,2023-01-21 04:54:31.814,711,2023-01-21 14:06:46.102,92,432,2023-01-21 17:58:05.751,2023-02-01 01:07:45.927,1,0,1,0
3317,2023-01-21 04:54:31.814,711,2023-01-21 14:06:46.102,339,90,2023-01-21 22:07:51.831,2023-03-10 03:52:51.054,0,0,1,0
3338,2022-12-15 18:28:16.796,,,,,,,,,,
3354,2022-11-17 12:55:56.604,,,,,,,,,,
3370,2023-01-22 05:14:40.368,935,2023-01-22 23:08:51.039,,,,,,,,
3386,2022-09-13 02:05:41.486,790,2022-09-14 00:22:56.470,,,,,,,,
3402,2022-11-20 17:16:06.438,91,2022-11-21 04:59:09.727,,,,,,,,
3418,2022-09-20 17:53:47.520,,,,,,,,,,
3434,2023-01-20 06:56:27.478,,,,,,,,,,
3450,2023-01-08 06:43:11.894,183,2023-01-09 05:32:00.341,,,,,,,,
3466,2022-09-03 01:07:48.876,,,,,,,,,,
3482,2022-12-12 14:35:50.674,,,,,,,,,,
3498,2022-10-04 16:07:46.848,664,2022-10-04 16:09:36.940,,,,,,,,
3514,2022-10-06 01:55:08.096,,,,,,,,,,
3530,2022-11-16 04:49:43.035,,,,,,,,,,
6,2022-11-29 08:17:46.830,92,2022-11-29 10:41:52.466,,,,,,,,
22,2023-01-04 21:08:26.720,724,2023-01-04 22:11:30.685,,,,,,,,
38,2022-11-05 10:36:09.881,,,,,,,,,,
54,2022-11-02 02:21:36.897,,,,,,,,,,
70,2023-01-08 23:22:20.265,707,2023-01-09 18:01:56.246,410,44,2023-01-18 15:30:44.207,2023-03-08 03:40:27.484,0,0,0,0
70,2023-01-08 23:22:20.265,707,2023-01-09 18:01:56.246,343,216,2023-01-12 14:46:23.032,2023-03-03 16:16:37.565,0,0,0,0
70,2023-01-08 23:22:20.265,707,2023-01-09 18:01:56.246,352,417,2023-01-21 17:39:24.775,2023-02-12 06:48:06.059,0,0,0,0
86,2022-10-03 04:10:49.655,,,,,,,,,,
102,2023-01-01 01:15:45.610,,,,,,,,,,
118,2023-01-16 09:31:18.898,,,,,,,,,,
134,2022-12-21 15:38:37.348,,,,,,,,,,
150,2022-11-18 21:13:13.303,,,,,,,,,,
166,2022-11-11 03:05:09.101,,,,,,,,,,
182,2022-12-13 06:19:07.142,,,,,,,,,,
198,2022-11-19 21:34:25.018,797,2022-11-20 19:38:09.880,,,,,,,,
214,2022-09-27 06:26:27.410,455,2022-09-28 05:00:16.200,302,253,2022-10-10 05:50:35.174,2022-11-16 00:57:51.185,1,0,2,0
214,2022-09-27 06:26:27.410,455,2022-09-28 05:00:16.200,80,353,2022-09-28 07:40:06.501,2022-11-09 21:29:46.931,1,0,2,0
230,2022-09-14 21:35:11.920,,,,,,,,,,
246,2022-09-09 08:47:40.668,,,,,,,,,,
257,2022-10-29 15:40:48.805,143,2022-10-29 22:46:36.592,,,,,,,,
273,2022-11-01 00:04:20.188,,,,,,,,,,
289,2022-11-03 17:31:00.626,,,,,,,,,,
305,2022-12-12 09:31:27.742,,,,,,,,,,
321,2023-01-06 00:02:30.645,,,,,,,,,,
337,2022-10-13 03:50:31.676,,,,,,,,,,
353,2022-09-16 00:30:57.762,,,,,,,,,,
369,2022-11-28 17:58:59.465,,,,,,,,,,
385,2022-11-04 12:35:06.495,,,,,,,,,,
401,2022-10-16 22:55:02.794,87,2022-10-17 05:29:13.926,,,,,,,,
417,2022-11-13 03:50:38.241,,,,,,,,,,
433,2022-12-16 12:37:38.738,651,2022-12-16 18:14:56.966,501,207,2022-12-30 22:01:29.772,2023-02-03 05:31:09.006,0,0,0,0
449,2022-12-03 08:46:47.445,,,,,,,,,,
465,2022-11-03 09:55:45.771,,,,,,,,,,
481,2023-01-07 12:28:52.295,,,,,,,,,,
497,2023-01-17 02:59:19.219,,,,,,,,,,
524,2023-01-22 14:40:01.233,,,,,,,,,,
540,2022-10-22 00:50:05.717,,,,,,,,,,
556,2022-12-23 11:07:00.946,,,,,,,,,,
572,2022-12-25 11:08:58.092,,,,,,,,,,
588,2023-01-27 19:30:46.751,,,,,,,,,,
604,2022-11-28 07:05:38.502,,,,,,,,,,
620,2023-01-12 11:54:48.489,,,,,,,,,,
636,2023-02-01 08:08:16.796,56,2023-02-01 09:36:23.038,,,,,,,,
652,2022-11-09 15:37:15.014,,,,,,,,,,
668,2022-09-07 00:47:01.163,,,,,,,,,,
684,2022-11-27 04:09:47.679,,,,,,,,,,
700,2022-10-25 04:36:25.878,,,,,,,,,,
716,2022-12-25 03:38:23.274,,,,,,,,,,
732,2022-12-25 18:45:20.426,,,,,,,,,,
748,2022-12-23 02:05:10.369,325,2022-12-23 19:45:50.805,,,,,,,,
764,2022-11-26 12:06:24.801,,,,,,,,,,
775,2022-09-15 00:09:45.247,,,,,,,,,,
791,2022-11-14 01:05:21.370,710,2022-11-14 04:33:28.372,291,369,2022-11-18 06:03:19.674,2022-12-29 11:31:43.042,1,0,1,0
807,2022-10-28 03:04:27.751,,,,,,,,,,
823,2022-09-22 14:24:19.378,,,,,,,,,,
839,2022-11-05 05:54:40.630,799,2022-11-05 06:44:54.123,159,110,2022-11-14 04:37:39.784,2022-12-05 18:42:29.730,1,0,1,0
855,2022-12-10 21:50:52.154,,,,,,,,,,
871,2022-10-20 09:56:49.169,631,2022-10-20 20:36:10.522,298,285,2022-10-31 19:28:34.127,2023-01-08 06:45:55.414,1,1,2,2
871,2022-10-20 09:56:49.169,631,2022-10-20 20:36:10.522,420,383,2022-11-01 19:11:02.204,2022-12-11 23:52:09.679,1,1,2,2
887,2022-12-28 11:14:26.283,666,2022-12-28 21:11:56.179,326,442,2023-01-07 04:42:26.278,2023-02-13 13:42:43.068,0,0,1,1
887,2022-12-28 11:14:26.283,666,2022-12-28 21:11:56.179,429,194,2023-01-04 07:14:54.394,2023-01-22 19:07:18.570,1,1,1,1
903,2022-11-21 23:21:06.872,,,,,,,,,,
919,2022-09-28 11:59:27.827,,,,,,,,,,
935,2022-12-14 14:02:45.023,,,,,,,,,,
951,2022-12-20 12:01:04.111,,,,,,,,,,
967,2022-10-27 13:19:00.988,,,,,,,,,,
983,2022-09-01 05:18:23.476,,,,,,,,,,
999,2022-09-08 11:06:05.718,,,,,,,,,,
1015,2022-11-11 01:26:46.574,665,2022-11-11 12:17:26.232,416,6,2022-11-25 06:35:35.535,2023-02-03 16:23:27.883,0,0,1,1
1015,2022-11-11 01:26:46.574,665,2022-11-11 12:17:26.232,494,310,2022-11-17 11:03:24.416,2023-01-14 07:09:11.006,1,1,1,1
1015,2022-11-11 01:26:46.574,665,2022-11-11 12:17:26.232,200,406,2022-11-13 19:50:47.969,2023-02-03 16:03:52.254,0,0,1,1
1015,2022-11-11 01:26:46.574,665,2022-11-11 12:17:26.232,122,453,2022-11-23 07:33:32.365,2023-03-15 00:22:25.115,0,0,1,1
1034,2022-10-23 02:56:01.050,713,2022-10-23 15:45:08.941,483,425,2022-11-03 20:52:26.758,2022-11-28 05:13:12.103,1,1,1,1
1034,2022-10-23 02:56:01.050,713,2022-10-23 15:45:08.941,482,284,2022-10-25 06:02:31.025,2023-02-18 00:05:05.486,0,0,1,1
1050,2022-11-11 18:03:30.060,,,,,,,,,,
1066,2022-11-20 18:37:15.110,,,,,,,,,,
1082,2022-11-25 19:57:11.036,,,,,,,,,,
1098,2022-11-18 05:44:37.879,,,,,,,,,,
1114,2022-12-25 22:17:32.591,,,,,,,,,,
1130,2022-12-18 16:17:10.477,,,,,,,,,,
1146,2023-01-26 02:34:23.410,532,2023-01-26 18:36:35.953,234,302,2023-01-27 02:18:08.518,2023-03-01 16:17:41.371,0,0,1,0
1146,2023-01-26 02:34:23.410,532,2023-01-26 18:36:35.953,315,404,2023-01-26 20:24:02.854,2023-02-23 02:49:19.367,0,0,1,0
1146,2023-01-26 02:34:23.410,532,2023-01-26 18:36:35.953,54,384,2023-01-26 23:30:47.236,2023-02-01 13:57:15.674,1,0,1,0
1162,2022-12-13 08:53:29.936,,,,,,,,,,
1178,2022-12-09 05:48:06.853,812,2022-12-09 17:42:23.747,259,11,2022-12-12 11:10:48.428,2023-01-29 09:54:54.953,1,0,2,1
1178,2022-12-09 05:48:06.853,812,2022-12-09 17:42:23.747,345,32,2022-12-23 07:11:15.262,2023-01-14 09:38:28.817,1,1,2,1
1194,2022-12-13 14:08:47.582,,,,,,,,,,
1210,2022-11-21 02:59:23.951,,,,,,,,,,
1226,2022-09-21 05:41:13.605,117,2022-09-21 23:29:31.721,,,,,,,,
1242,2022-12-30 19:05:07.988,,,,,,,,,,
1258,2022-12-26 19:04:38.496,,,,,,,,,,
1274,2022-12-23 21:36:41.009,,,,,,,,,,
1285,2022-12-30 21:56:59.364,,,,,,,,,,
1301,2022-10-22 22:33:54.325,,,,,,,,,,
1317,2022-09-04 02:23:14.153,,,,,,,,,,
1333,2022-09-20 09:24:34.724,,,,,,,,,,
1349,2022-10-11 09:04:40.257,,,,,,,,,,
1365,2022-12-12 16:47:17.618,,,,,,,,,,
1381,2022-12-24 08:17:06.078,,,,,,,,,,
1397,2023-01-04 03:50:15.535,,,,,,,,,,
1413,2023-01-02 10:29:27.242,,,,,,,,,,
1429,2022-11-11 01:57:13.003,,,,,,,,,,
1445,2022-09-15 09:56:11.036,,,,,,,,,,
1461,2022-09-14 23:09:08.023,,,,,,,,,,
1477,2022-11-29 00:12:58.101,5,2022-11-29 20:28:03.534,,,,,,,,
1493,2022-12-03 09:06:49.952,,,,,,,,,,
1509,2022-11-06 05:56:39.492,,,,,,,,,,
1525,2022-12-17 22:41:11.516,428,2022-12-18 06:58:03.476,,,,,,,,
1536,2023-01-17 17:49:50.523,,,,,,,,,,
1552,2022-10-12 06:58:14.719,,,,,,,,,,
1568,2022-10-26 19:15:47.014,,,,,,,,,,
1584,2022-10-10 01:26:30.443,,,,,,,,,,
1600,2022-11-04 21:56:27.572,,,,,,,,,,
1616,2022-10-07 04:37:07.522,,,,,,,,,,
1632,2023-01-12 11:30:36.052,,,,,,,,,,
1648,2022-09-17 18:23:46.240,,,,,,,,,,
1664,2022-09-10 02:18:53.794,111,2022-09-10 11:01:49.453,,,,,,,,
1680,2022-10-22 23:13:19.239,,,,,,,,,,
1696,2023-01-05 04:34:14.240,,,,,,,,,,
1712,2023-01-05 10:33:33.572,,,,,,,,,,
1728,2023-01-01 18:00:49.762,662,2023-01-02 02:23:21.131,264,40,2023-01-06 01:15:07.438,2023-03-05 08:41:03.061,0,0,0,0
1744,2022-10-07 23:19:20.418,,,,,,,,,,
1760,2022-10-30 02:09:22.726,488,2022-10-30 07:11:32.373,,,,,,,,
1776,2022-09-28 21:09:33.513,,,,,,,,,,
1803,2022-09-11 02:05:37.081,,,,,,,,,,
1819,2022-09-09 07:56:41.608,,,,,,,,,,
1835,2022-12-27 07:53:49.682,,,,,,,,,,
1851,2023-01-22 00:42:30.676,,,,,,,,,,
1867,2022-10-13 06:10:25.191,,,,,,,,,,
1883,2023-01-05 08:25:42.034,,,,,,,,,,
1899,2022-10-19 07:10:13.306,,,,,,,,,,
1915,2022-10-04 14:08:39.329,,,,,,,,,,
1931,2023-01-20 12:47:06.329,,,,,,,,,,
1947,2022-11-14 04:23:58.644,,,,,,,,,,
1963,2023-01-30 07:51:00.017,876,2023-01-30 17:09:50.530,,,,,,,,
1979,2022-09-22 23:49:30.075,,,,,,,,,,
1995,2022-12-31 01:13:36.209,,,,,,,,,,
2011,2023-02-01 21:56:23.866,,,,,,,,,,
2027,2023-01-06 05:57:59.421,,,,,,,,,,
2043,2022-10-01 06:53:29.807,520,2022-10-01 23:10:18.198,272,415,2022-10-06 15:22:15.111,2022-10-18 10:26:16.365,1,0,3,0
2043,2022-10-01 06:53:29.807,520,2022-10-01 23:10:18.198,56,275,2022-10-10 08:24:33.624,2022-12-18 00:48:33.569,1,0,3,0
2043,2022-10-01 06:53:29.807,520,2022-10-01 23:10:18.198,462,54,2022-10-06 13:36:13.638,2022-10-25 20:09:48.591,1,0,3,0
2062,2022-12-30 09:47:56.984,,,,,,,,,,
2078,2022-09-10 12:03:26.997,,,,,,,,,,
2094,2022-09-25 00:31:15.816,,,,,,,,,,
2110,2022-11-04 07:40:33.773,119,2022-11-05 05:59:22.304,,,,,,,,
2126,2022-10-02 13:25:33.909,,,,,,,,,,
2142,2022-11-28 17:55:52.888,,,,,,,,,,
2158,2022-12-14 23:05:21.469,222,2022-12-15 17:07:08.504,,,,,,,,
2174,2022-09-26 21:09:16.345,,,,,,,,,,
2190,2023-01-04 23:21:00.394,513,2023-01-05 18:39:55.387,,,,,,,,
2206,2022-10-29 03:15:16.753,495,2022-10-29 18:31:34.251,,,,,,,,
2222,2022-10-14 15:24:09.754,,,,,,,,,,
2238,2022-09-07 21:14:17.820,,,,,,,,,,
2254,2022-11-22 14:44:26.230,,,,,,,,,,
2270,2022-12-12 15:22:12.467,,,,,,,,,,
2286,2022-11-02 21:02:35.882,,,,,,,,,,
2302,2022-09-19 05:19:11.685,,,,,,,,,,
2313,2022-11-22 08:03:25.767,,,,,,,,,,
2329,2023-01-29 13:52:16.848,,,,,,,,,,
2345,2023-01-14 14:51:30.620,,,,,,,,,,
2361,2022-10-12 20:35:59.689,,,,,,,,,,
2377,2022-12-15 15:11:19.493,,,,,,,,,,
2393,2022-12-09 03:00:10.847,764,2022-12-09 11:30:22.908,321,280,2022-12-21 11:39:43.183,2023-02-21 23:44:15.707,0,0,1,0
2393,2022-12-09 03:00:10.847,764,2022-12-09 11:30:22.908,213,93,2022-12-09 12:23:33.874,2023-01-09 04:48:22.024,1,0,1,0
2409,2022-12-01 22:13:16.702,,,,,,,,,,
2425,2022-09-30 15:30:31.608,,,,,,,,,,
2441,2022-11-08 22:12:06.424,,,,,,,,,,
2457,2022-10-20 17:00:11.230,,,,,,,,,,
2473,2022-09-03 17:36:37.334,,,,,,,,,,
2489,2022-11-13 05:47:48.453,,,,,,,,,,
2505,2022-10-05 19:06:11.825,,,,,,,,,,
2521,2022-09-27 00:37:44.255,,,,,,,,,,
2537,2022-12-27 02:41:25.552,,,,,,,,,,
2553,2022-09-20 03:07:28.197,949,2022-09-20 22:14:50.644,,,,,,,,
2564,2022-09-17 20:00:30.766,,,,,,,,,,
2580,2022-11-20 13:26:31.397,,,,,,,,,,
2596,2023-01-22 12:05:45.322,,,,,,,,,,
2612,2022-12-15 08:46:31.657,989,2022-12-16 06:28:01.967,,,,,,,,
2628,2022-09-28 17:56:24.207,113,2022-09-29 08:57:08.744,,,,,,,,
2644,2023-01-06 19:37:47.659,800,2023-01-07 11:16:53.947,228,218,2023-01-11 08:16:41.034,2023-01-28 03:18:35.030,1,0,1,0
2660,2022-10-04 03:15:49.302,397,2022-10-04 14:05:19.083,,,,,,,,
2676,2022-11-02 23:53:55.157,,,,,,,,,,
2692,2022-09-01 11:58:47.352,,,,,,,,,,
2708,2022-11-05 09:03:13.258,,,,,,,,,,
2724,2022-12-09 23:18:51.459,,,,,,,,,,
2740,2022-12-22 04:48:21.401,,,,,,,,,,
2756,2022-11-20 11:24:16.259,,,,,,,,,,
2772,2023-01-13 17:41:29.597,,,,,,,,,,
2788,2022-09-18 13:35:55.452,,,,,,,,,,
2804,2022-10-15 12:36:48.692,,,,,,,,,,
2831,2022-11-14 05:00:38.084,,,,,,,,,,
2847,2022-12-26 01:54:52.191,,,,,,,,,,
2863,2022-09-05 14:33:05.108,,,,,,,,,,
2879,2022-09-18 22:26:35.360,,,,,,,,,,
2895,2023-01-17 08:30:28.842,,,,,,,,,,
2911,2022-11-06 13:06:17.497,,,,,,,,,,
2927,2022-09-18 22:39:32.847,,,,,,,,,,
2943,2022-10-26 10:10:46.433,,,,,,,,,,
2959,2022-10-27 03:00:33.236,,,,,,,,,,
2975,2023-01-25 16:13:05.067,,,,,,,,,,
2991,2022-12-03 02:35:46.557,,,,,,,,,,
3007,2022-09-03 23:45:07.692,,,,,,,,,,
3023,2022-09-17 00:05:57.752,,,,,,,,,,
3039,2022-10-18 19:52:07.254,,,,,,,,,,
3055,2022-09-19 08:37:23.685,,,,,,,,,,
3071,2022-10-17 10:14:43.470,996,2022-10-17 20:00:33.258,,,,,,,,
3074,2022-11-07 14:07:21.004,189,2022-11-08 12:28:48.240,,,,,,,,
3090,2022-10-29 00:56:19.255,,,,,,,,,,
3106,2022-12-08 05:09:32.386,,,,,,,,,,
3122,2023-01-13 22:54:42.520,,,,,,,,,,
3138,2022-11-09 09:08:37.998,,,,,,,,,,
3154,2022-11-02 13:39:47.070,1012,2022-11-03 12:25:14.904,,,,,,,,
3170,2022-09-24 14:46:13.882,,,,,,,,,,
3186,2022-12-02 05:12:30.463,,,,,,,,,,
3202,2023-01-24 03:10:46.035,,,,,,,,,,
3218,2023-01-03 23:52:45.969,,,,,,,,,,
3234,2023-01-16 18:51:24.545,,,,,,,,,,
3250,2022-10-16 19:23:06.341,,,,,,,,,,
3266,2022-12-03 20:54:21.279,,,,,,,,,,
3282,2022-09-30 12:57:39.702,330,2022-09-30 13:09:42.465,,,,,,,,
3298,2022-11-26 16:04:24.665,168,2022-11-26 17:36:04.790,,,,,,,,
3,2022-09-25 21:18:23.734,12,2022-09-26 04:34:12.392,,,,,,,,
19,2022-12-24 15:35:01.842,318,2022-12-25 06:27:31.757,,,,,,,,
35,2023-01-07 21:51:34.847,509,2023-01-08 14:49:10.008,194,97,2023-01-20 03:08:52.159,2023-03-10 17:17:00.454,0,0,0,0
35,2023-01-07 21:51:34.847,509,2023-01-08 14:49:10.008,127,159,2023-01-16 09:37:57.969,2023-02-14 23:17:07.238,0,0,0,0
51,2022-10-16 10:33:29.619,,,,,,,,,,
67,2023-01-20 06:05:23.709,,,,,,,,,,
83,2022-11-24 18:58:50.351,,,,,,,,,,
99,2022-10-14 11:42:11.673,,,,,,,,,,
115,2022-12-21 10:46:11.443,,,,,,,,,,
131,2022-10-19 16:29:43.024,,,,,,,,,,
147,2022-11-15 10:26:20.581,1017,2022-11-15 17:16:57.357,,,,,,,,
163,2022-12-03 07:57:11.298,,,,,,,,,,
179,2022-12-21 16:10:27.111,,,,,,,,,,
195,2022-10-16 15:04:52.303,,,,,,,,,,
211,2022-10-08 17:03:39.742,,,,,,,,,,
227,2022-12-01 16:07:06.929,712,2022-12-02 01:58:52.376,165,350,2022-12-06 13:54:20.824,2022-12-30 05:53:39.720,1,1,1,1
227,2022-12-01 16:07:06.929,712,2022-12-02 01:58:52.376,443,44,2022-12-11 06:31:49.849,2023-03-08 03:40:27.484,0,0,1,1
227,2022-12-01 16:07:06.929,712,2022-12-02 01:58:52.376,140,25,2022-12-09 00:09:04.669,2023-03-02 18:22:24.603,0,0,1,1
243,2022-10-13 17:11:18.090,296,2022-10-14 01:06:21.308,,,,,,,,
264,2022-10-29 07:51:03.296,,,,,,,,,,
280,2022-09-01 04:37:15.524,,,,,,,,,,
296,2022-12-26 14:05:40.025,,,,,,,,,,
312,2022-09-19 22:14:15.390,,,,,,,,,,
328,2023-01-27 06:22:41.442,,,,,,,,,,
344,2022-11-04 05:29:27.467,,,,,,,,,,
360,2022-10-24 08:01:34.473,,,,,,,,,,
376,2023-01-15 01:00:46.453,,,,,,,,,,
392,2022-11-08 09:55:46.173,,,,,,,,,,
408,2022-11-12 10:31:24.069,,,,,,,,,,
424,2022-12-12 03:44:50.289,,,,,,,,,,
440,2023-01-19 06:58:24.420,,,,,,,,,,
456,2022-12-17 09:10:03.151,539,2022-12-17 12:12:52.684,,,,,,,,
472,2022-10-06 01:46:05.657,,,,,,,,,,
488,2022-10-20 18:32:35.801,,,,,,,,,,
504,2022-09-24 10:46:35.336,,,,,,,,,,
525,2022-11-22 04:56:20.334,,,,,,,,,,
541,2022-11-01 16:09:34.351,545,2022-11-02 14:44:53.429,102,409,2022-11-03 02:11:53.423,2022-11-29 03:05:39.150,1,1,3,2
541,2022-11-01 16:09:34.351,545,2022-11-02 14:44:53.429,395,297,2022-11-09 09:40:51.444,2022-12-01 10:31:39.143,1,0,3,2
541,2022-11-01 16:09:34.351,545,2022-11-02 14:44:53.429,511,231,2022-11-05 04:44:53.712,2022-12-22 02:06:42.337,1,1,3,2
557,2022-10-14 10:31:15.354,829,2022-10-14 21:26:50.412,282,52,2022-10-16 16:01:41.197,2022-12-09 21:19:51.811,1,0,2,1
557,2022-10-14 10:31:15.354,829,2022-10-14 21:26:50.412,129,139,2022-10-22 02:56:09.184,2022-11-25 01:10:42.439,1,1,2,1
573,2022-09-09 14:23:17.210,,,,,,,,,,
589,2022-10-26 20:25:52.446,,,,,,,,,,
